colab_id,author_pid,author_name,year,collaborator_pid,collaborator_name
372,83/6096,Jianfei Cai 0001,2014,09/5452,Jianmin Zheng
373,83/6096,Jianfei Cai 0001,2014,33/885,Yonggang Wen 0001
374,83/6096,Jianfei Cai 0001,2014,42/2718,Shijian Lu
375,83/6096,Jianfei Cai 0001,2014,29/3808,Tat-Jen Cham
376,83/6096,Jianfei Cai 0001,2014,29/3808,Tat-Jen Cham
377,83/6096,Jianfei Cai 0001,2014,09/5452,Jianmin Zheng
378,83/6096,Jianfei Cai 0001,2014,29/3808,Tat-Jen Cham
379,83/6096,Jianfei Cai 0001,2014,09/5452,Jianmin Zheng
380,83/6096,Jianfei Cai 0001,2013,09/5452,Jianmin Zheng
381,83/6096,Jianfei Cai 0001,2013,09/5452,Jianmin Zheng
382,83/6096,Jianfei Cai 0001,2013,29/3808,Tat-Jen Cham
383,83/6096,Jianfei Cai 0001,2013,09/5452,Jianmin Zheng
384,83/6096,Jianfei Cai 0001,2013,29/3808,Tat-Jen Cham
385,83/6096,Jianfei Cai 0001,2013,33/885,Yonggang Wen 0001
386,83/6096,Jianfei Cai 0001,2013,33/885,Yonggang Wen 0001
387,83/6096,Jianfei Cai 0001,2013,09/5452,Jianmin Zheng
388,83/6096,Jianfei Cai 0001,2013,09/5452,Jianmin Zheng
389,83/6096,Jianfei Cai 0001,2013,29/3808,Tat-Jen Cham
390,83/6096,Jianfei Cai 0001,2012,09/5452,Jianmin Zheng
391,83/6096,Jianfei Cai 0001,2012,14/3737,Weisi Lin
392,83/6096,Jianfei Cai 0001,2012,09/5452,Jianmin Zheng
393,83/6096,Jianfei Cai 0001,2012,33/885,Yonggang Wen 0001
394,83/6096,Jianfei Cai 0001,2012,33/885,Yonggang Wen 0001
395,83/6096,Jianfei Cai 0001,2012,09/5452,Jianmin Zheng
396,83/6096,Jianfei Cai 0001,2012,14/3737,Weisi Lin
397,83/6096,Jianfei Cai 0001,2012,29/3808,Tat-Jen Cham
398,83/6096,Jianfei Cai 0001,2011,09/5452,Jianmin Zheng
399,83/6096,Jianfei Cai 0001,2011,76/440,Dusit Niyato
400,83/6096,Jianfei Cai 0001,2011,09/5452,Jianmin Zheng
401,83/6096,Jianfei Cai 0001,2011,14/3737,Weisi Lin
402,83/6096,Jianfei Cai 0001,2011,09/5452,Jianmin Zheng
403,83/6096,Jianfei Cai 0001,2011,14/3737,Weisi Lin
404,83/6096,Jianfei Cai 0001,2011,33/885,Yonggang Wen 0001
405,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
406,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
407,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
408,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
409,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
410,83/6096,Jianfei Cai 0001,2010,09/5452,Jianmin Zheng
411,83/6096,Jianfei Cai 0001,2009,14/3737,Weisi Lin
412,83/6096,Jianfei Cai 0001,2009,09/5452,Jianmin Zheng
413,83/6096,Jianfei Cai 0001,2009,09/5452,Jianmin Zheng
414,83/6096,Jianfei Cai 0001,2009,09/5452,Jianmin Zheng
415,83/6096,Jianfei Cai 0001,2009,05/2952,Liang-Tien Chia
416,83/6096,Jianfei Cai 0001,2008,14/3737,Weisi Lin
417,83/6096,Jianfei Cai 0001,2008,09/5452,Jianmin Zheng
418,83/6096,Jianfei Cai 0001,2008,14/3737,Weisi Lin
419,83/6096,Jianfei Cai 0001,2008,30/6609,Chiew Tong Lau
420,83/6096,Jianfei Cai 0001,2008,09/5452,Jianmin Zheng
421,83/6096,Jianfei Cai 0001,2008,14/3737,Weisi Lin
422,83/6096,Jianfei Cai 0001,2008,14/3737,Weisi Lin
423,83/6096,Jianfei Cai 0001,2008,14/3737,Weisi Lin
424,83/6096,Jianfei Cai 0001,2007,09/5452,Jianmin Zheng
425,83/6096,Jianfei Cai 0001,2007,30/6609,Chiew Tong Lau
426,83/6096,Jianfei Cai 0001,2007,09/5452,Jianmin Zheng
427,83/6096,Jianfei Cai 0001,2007,09/5452,Jianmin Zheng
428,83/6096,Jianfei Cai 0001,2006,95/3115,Deepu Rajan
429,83/6096,Jianfei Cai 0001,2006,05/2952,Liang-Tien Chia
430,83/6096,Jianfei Cai 0001,2006,05/2952,Liang-Tien Chia
431,83/6096,Jianfei Cai 0001,2006,l/BuSungLee,Bu-Sung Lee
432,83/6096,Jianfei Cai 0001,2006,95/3115,Deepu Rajan
433,83/6096,Jianfei Cai 0001,2004,05/2952,Liang-Tien Chia
434,83/3179,Wentong Cai 0001,2024,23/2460,Xueyan Tang
435,83/3179,Wentong Cai 0001,2024,23/2460,Xueyan Tang
436,83/3179,Wentong Cai 0001,2024,23/2460,Xueyan Tang
437,83/3179,Wentong Cai 0001,2023,23/2460,Xueyan Tang
438,83/3179,Wentong Cai 0001,2021,23/2460,Xueyan Tang
439,83/3179,Wentong Cai 0001,2021,23/2460,Xueyan Tang
440,83/3179,Wentong Cai 0001,2021,23/2460,Xueyan Tang
441,83/3179,Wentong Cai 0001,2020,64/4136,Yew-Soon Ong
442,83/3179,Wentong Cai 0001,2019,23/2460,Xueyan Tang
443,83/3179,Wentong Cai 0001,2019,23/2460,Xueyan Tang
444,83/3179,Wentong Cai 0001,2018,23/2460,Xueyan Tang
445,83/3179,Wentong Cai 0001,2018,23/2460,Xueyan Tang
446,83/3179,Wentong Cai 0001,2018,23/2460,Xueyan Tang
447,83/3179,Wentong Cai 0001,2017,23/2460,Xueyan Tang
448,83/3179,Wentong Cai 0001,2017,23/2460,Xueyan Tang
449,83/3179,Wentong Cai 0001,2017,23/2460,Xueyan Tang
450,83/3179,Wentong Cai 0001,2016,51/3710-3,Yang Liu 0003
451,83/3179,Wentong Cai 0001,2016,64/4136,Yew-Soon Ong
452,83/3179,Wentong Cai 0001,2016,23/2460,Xueyan Tang
453,83/3179,Wentong Cai 0001,2016,23/2460,Xueyan Tang
454,83/3179,Wentong Cai 0001,2016,23/2460,Xueyan Tang
455,83/3179,Wentong Cai 0001,2016,23/2460,Xueyan Tang
456,83/3179,Wentong Cai 0001,2015,23/2460,Xueyan Tang
457,83/3179,Wentong Cai 0001,2015,64/4136,Yew-Soon Ong
458,83/3179,Wentong Cai 0001,2015,23/2460,Xueyan Tang
459,83/3179,Wentong Cai 0001,2014,23/2460,Xueyan Tang
460,83/3179,Wentong Cai 0001,2014,23/2460,Xueyan Tang
461,83/3179,Wentong Cai 0001,2014,23/2460,Xueyan Tang
462,83/3179,Wentong Cai 0001,2013,23/2460,Xueyan Tang
463,83/3179,Wentong Cai 0001,2013,51/3710-3,Yang Liu 0003
464,83/3179,Wentong Cai 0001,2013,23/2460,Xueyan Tang
465,83/3179,Wentong Cai 0001,2013,23/2460,Xueyan Tang
466,83/3179,Wentong Cai 0001,2012,23/2460,Xueyan Tang
467,83/3179,Wentong Cai 0001,2012,23/2460,Xueyan Tang
468,83/3179,Wentong Cai 0001,2012,23/2460,Xueyan Tang
469,83/3179,Wentong Cai 0001,2012,23/2460,Xueyan Tang
470,83/3179,Wentong Cai 0001,2011,23/2460,Xueyan Tang
471,83/3179,Wentong Cai 0001,2011,64/4136,Yew-Soon Ong
472,83/3179,Wentong Cai 0001,2011,23/2460,Xueyan Tang
473,83/3179,Wentong Cai 0001,2011,23/2460,Xueyan Tang
474,83/3179,Wentong Cai 0001,2010,23/2460,Xueyan Tang
475,83/3179,Wentong Cai 0001,2010,s/SeahHockSoon,Hock Soon Seah
476,83/3179,Wentong Cai 0001,2010,23/2460,Xueyan Tang
477,83/3179,Wentong Cai 0001,2010,23/2460,Xueyan Tang
478,83/3179,Wentong Cai 0001,2009,l/BuSungLee,Bu-Sung Lee
479,83/3179,Wentong Cai 0001,2009,23/2460,Xueyan Tang
480,83/3179,Wentong Cai 0001,2009,23/2460,Xueyan Tang
481,83/3179,Wentong Cai 0001,2008,23/2460,Xueyan Tang
482,83/3179,Wentong Cai 0001,2007,l/BuSungLee,Bu-Sung Lee
483,83/3179,Wentong Cai 0001,2006,l/BuSungLee,Bu-Sung Lee
484,83/3179,Wentong Cai 0001,2006,s/CZSun,Chengzheng Sun
485,83/3179,Wentong Cai 0001,2006,l/BuSungLee,Bu-Sung Lee
486,83/3179,Wentong Cai 0001,2006,61/3119,Shell-Ying Huang
487,83/3179,Wentong Cai 0001,2005,l/BuSungLee,Bu-Sung Lee
488,83/3179,Wentong Cai 0001,2005,l/BuSungLee,Bu-Sung Lee
489,83/3179,Wentong Cai 0001,2005,l/BuSungLee,Bu-Sung Lee
490,83/3179,Wentong Cai 0001,2005,64/4136,Yew-Soon Ong
491,83/3179,Wentong Cai 0001,2004,l/BuSungLee,Bu-Sung Lee
492,83/3179,Wentong Cai 0001,2004,l/BuSungLee,Bu-Sung Lee
493,83/3179,Wentong Cai 0001,2004,l/BuSungLee,Bu-Sung Lee
494,83/3179,Wentong Cai 0001,2004,l/BuSungLee,Bu-Sung Lee
495,83/3179,Wentong Cai 0001,2004,64/4136,Yew-Soon Ong
496,83/3179,Wentong Cai 0001,2004,l/BuSungLee,Bu-Sung Lee
497,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
498,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
499,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
500,83/3179,Wentong Cai 0001,2003,64/4136,Yew-Soon Ong
501,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
502,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
503,83/3179,Wentong Cai 0001,2003,l/BuSungLee,Bu-Sung Lee
504,83/3179,Wentong Cai 0001,2002,l/BuSungLee,Bu-Sung Lee
505,83/3179,Wentong Cai 0001,2002,l/BuSungLee,Bu-Sung Lee
506,83/3179,Wentong Cai 0001,2002,s/CZSun,Chengzheng Sun
507,83/3179,Wentong Cai 0001,2002,l/BuSungLee,Bu-Sung Lee
508,83/3179,Wentong Cai 0001,2001,l/BuSungLee,Bu-Sung Lee
509,83/3179,Wentong Cai 0001,2001,61/3119,Shell-Ying Huang
510,83/3179,Wentong Cai 0001,2001,l/BuSungLee,Bu-Sung Lee
511,83/3179,Wentong Cai 0001,2001,l/BuSungLee,Bu-Sung Lee
512,83/3179,Wentong Cai 0001,2000,l/BuSungLee,Bu-Sung Lee
513,83/3179,Wentong Cai 0001,2000,61/3119,Shell-Ying Huang
514,83/3179,Wentong Cai 0001,1999,s/CZSun,Chengzheng Sun
515,83/3179,Wentong Cai 0001,1999,l/BuSungLee,Bu-Sung Lee
516,83/3179,Wentong Cai 0001,1999,l/BuSungLee,Bu-Sung Lee
517,83/3179,Wentong Cai 0001,1999,61/3119,Shell-Ying Huang
518,83/3179,Wentong Cai 0001,1999,l/BuSungLee,Bu-Sung Lee
519,83/3179,Wentong Cai 0001,1999,l/BuSungLee,Bu-Sung Lee
520,83/3179,Wentong Cai 0001,1999,61/3119,Shell-Ying Huang
521,83/3179,Wentong Cai 0001,1998,l/BuSungLee,Bu-Sung Lee
522,83/3179,Wentong Cai 0001,1998,61/3119,Shell-Ying Huang
523,83/3179,Wentong Cai 0001,1998,61/3119,Shell-Ying Huang
524,83/3179,Wentong Cai 0001,1997,l/BuSungLee,Bu-Sung Lee
525,83/3179,Wentong Cai 0001,1996,l/BuSungLee,Bu-Sung Lee
526,83/3179,Wentong Cai 0001,1996,l/BuSungLee,Bu-Sung Lee
527,29/3808,Tat-Jen Cham,2024,83/6096,Jianfei Cai 0001
528,29/3808,Tat-Jen Cham,2024,46/3391,Dacheng Tao
529,29/3808,Tat-Jen Cham,2024,83/6096,Jianfei Cai 0001
530,29/3808,Tat-Jen Cham,2024,83/6096,Jianfei Cai 0001
531,29/3808,Tat-Jen Cham,2024,46/3391,Dacheng Tao
532,29/3808,Tat-Jen Cham,2024,83/6096,Jianfei Cai 0001
533,29/3808,Tat-Jen Cham,2024,83/6096,Jianfei Cai 0001
534,29/3808,Tat-Jen Cham,2024,160/7116,Mengmi Zhang
535,29/3808,Tat-Jen Cham,2023,46/3391,Dacheng Tao
536,29/3808,Tat-Jen Cham,2023,46/3391,Dacheng Tao
537,29/3808,Tat-Jen Cham,2023,83/6096,Jianfei Cai 0001
538,29/3808,Tat-Jen Cham,2023,46/3391,Dacheng Tao
539,29/3808,Tat-Jen Cham,2023,46/3391,Dacheng Tao
540,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
541,29/3808,Tat-Jen Cham,2022,09/5452,Jianmin Zheng
542,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
543,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
544,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
545,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
546,29/3808,Tat-Jen Cham,2022,09/5452,Jianmin Zheng
547,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
548,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
549,29/3808,Tat-Jen Cham,2022,83/6096,Jianfei Cai 0001
550,29/3808,Tat-Jen Cham,2022,46/3391,Dacheng Tao
551,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
552,29/3808,Tat-Jen Cham,2021,09/5452,Jianmin Zheng
553,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
554,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
555,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
556,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
557,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
558,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
559,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
560,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
561,29/3808,Tat-Jen Cham,2021,09/5452,Jianmin Zheng
562,29/3808,Tat-Jen Cham,2021,83/6096,Jianfei Cai 0001
563,29/3808,Tat-Jen Cham,2020,09/5452,Jianmin Zheng
564,29/3808,Tat-Jen Cham,2020,83/6096,Jianfei Cai 0001
565,29/3808,Tat-Jen Cham,2020,83/6096,Jianfei Cai 0001
566,29/3808,Tat-Jen Cham,2020,83/6096,Jianfei Cai 0001
567,29/3808,Tat-Jen Cham,2019,09/5452,Jianmin Zheng
568,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
569,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
570,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
571,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
572,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
573,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
574,29/3808,Tat-Jen Cham,2019,09/5452,Jianmin Zheng
575,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
576,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
577,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
578,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
579,29/3808,Tat-Jen Cham,2019,09/5452,Jianmin Zheng
580,29/3808,Tat-Jen Cham,2019,83/6096,Jianfei Cai 0001
581,29/3808,Tat-Jen Cham,2018,09/5452,Jianmin Zheng
582,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
583,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
584,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
585,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
586,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
587,29/3808,Tat-Jen Cham,2018,09/5452,Jianmin Zheng
588,29/3808,Tat-Jen Cham,2018,09/5452,Jianmin Zheng
589,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
590,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
591,29/3808,Tat-Jen Cham,2018,83/6096,Jianfei Cai 0001
592,29/3808,Tat-Jen Cham,2017,83/6096,Jianfei Cai 0001
593,29/3808,Tat-Jen Cham,2017,09/5452,Jianmin Zheng
594,29/3808,Tat-Jen Cham,2017,83/6096,Jianfei Cai 0001
595,29/3808,Tat-Jen Cham,2017,83/6096,Jianfei Cai 0001
596,29/3808,Tat-Jen Cham,2016,83/6096,Jianfei Cai 0001
597,29/3808,Tat-Jen Cham,2016,83/6096,Jianfei Cai 0001
598,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
599,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
600,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
601,29/3808,Tat-Jen Cham,2015,09/5452,Jianmin Zheng
602,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
603,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
604,29/3808,Tat-Jen Cham,2015,83/6096,Jianfei Cai 0001
605,29/3808,Tat-Jen Cham,2014,83/6096,Jianfei Cai 0001
606,29/3808,Tat-Jen Cham,2014,83/6096,Jianfei Cai 0001
607,29/3808,Tat-Jen Cham,2014,83/6096,Jianfei Cai 0001
608,29/3808,Tat-Jen Cham,2013,83/6096,Jianfei Cai 0001
609,29/3808,Tat-Jen Cham,2013,83/6096,Jianfei Cai 0001
610,29/3808,Tat-Jen Cham,2013,83/6096,Jianfei Cai 0001
611,29/3808,Tat-Jen Cham,2013,09/5452,Jianmin Zheng
612,29/3808,Tat-Jen Cham,2012,83/6096,Jianfei Cai 0001
613,29/3808,Tat-Jen Cham,2010,05/2952,Liang-Tien Chia
614,29/3808,Tat-Jen Cham,2007,52/910,Chai Kiat Yeo
615,29/3808,Tat-Jen Cham,2007,05/2952,Liang-Tien Chia
616,80/2106,Syin Chan,2020,30/6609,Chiew Tong Lau
617,80/2106,Syin Chan,2017,30/6609,Chiew Tong Lau
618,80/2106,Syin Chan,2016,30/6609,Chiew Tong Lau
619,80/2106,Syin Chan,2015,30/6609,Chiew Tong Lau
620,80/2106,Syin Chan,2015,30/6609,Chiew Tong Lau
621,80/2106,Syin Chan,2014,30/6609,Chiew Tong Lau
622,80/2106,Syin Chan,2013,30/6609,Chiew Tong Lau
623,80/2106,Syin Chan,2013,30/6609,Chiew Tong Lau
624,80/2106,Syin Chan,2013,30/6609,Chiew Tong Lau
625,80/2106,Syin Chan,2013,30/6609,Chiew Tong Lau
626,80/2106,Syin Chan,2013,30/6609,Chiew Tong Lau
627,80/2106,Syin Chan,2012,30/6609,Chiew Tong Lau
628,80/2106,Syin Chan,2012,30/6609,Chiew Tong Lau
629,80/2106,Syin Chan,2011,30/6609,Chiew Tong Lau
630,80/2106,Syin Chan,2011,30/6609,Chiew Tong Lau
631,80/2106,Syin Chan,2008,05/2952,Liang-Tien Chia
632,80/2106,Syin Chan,2007,05/2952,Liang-Tien Chia
633,80/2106,Syin Chan,2007,05/2952,Liang-Tien Chia
634,80/2106,Syin Chan,2007,05/2952,Liang-Tien Chia
635,80/2106,Syin Chan,2005,05/2952,Liang-Tien Chia
636,80/2106,Syin Chan,2004,05/2952,Liang-Tien Chia
637,80/2106,Syin Chan,2004,05/2952,Liang-Tien Chia
638,80/2106,Syin Chan,2004,95/3115,Deepu Rajan
639,80/2106,Syin Chan,1998,l/BuSungLee,Bu-Sung Lee
640,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
641,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
642,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
643,01/5855,Chen Change Loy,2024,126/4778,Guosheng Lin
644,01/5855,Chen Change Loy,2024,58/10813-1,Cheng Long 0001
645,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
646,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
647,01/5855,Chen Change Loy,2024,126/4778,Guosheng Lin
648,01/5855,Chen Change Loy,2024,58/10813-1,Cheng Long 0001
649,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
650,01/5855,Chen Change Loy,2024,211/7940,Xingang Pan
651,01/5855,Chen Change Loy,2023,52/910,Chai Kiat Yeo
652,01/5855,Chen Change Loy,2023,64/4136,Yew-Soon Ong
653,01/5855,Chen Change Loy,2023,52/910,Chai Kiat Yeo
654,01/5855,Chen Change Loy,2023,64/4136,Yew Soon Ong
655,01/5855,Chen Change Loy,2022,64/4136,Yew-Soon Ong
656,01/5855,Chen Change Loy,2022,211/7940,Xingang Pan
657,01/5855,Chen Change Loy,2022,52/910,Chai Kiat Yeo
658,01/5855,Chen Change Loy,2022,64/4136,Yew Soon Ong
659,01/5855,Chen Change Loy,2022,52/910,Chai Kiat Yeo
660,01/5855,Chen Change Loy,2021,52/910,Chai Kiat Yeo
661,01/5855,Chen Change Loy,2021,211/7940,Xingang Pan
662,01/5855,Chen Change Loy,2021,211/7940,Xingang Pan
663,01/5855,Chen Change Loy,2021,83/6096,Jianfei Cai 0001
664,01/5855,Chen Change Loy,2021,211/7940,Xingang Pan
665,01/5855,Chen Change Loy,2021,64/4136,Yew Soon Ong
666,01/5855,Chen Change Loy,2021,52/910,Chai Kiat Yeo
667,01/5855,Chen Change Loy,2021,64/4136,Yew-Soon Ong
668,01/5855,Chen Change Loy,2021,211/7940,Xingang Pan
669,01/5855,Chen Change Loy,2021,211/7940,Xingang Pan
670,01/5855,Chen Change Loy,2020,211/7940,Xingang Pan
671,01/5855,Chen Change Loy,2020,64/4136,Yew-Soon Ong
672,01/5855,Chen Change Loy,2020,52/910,Chai Kiat Yeo
673,01/5855,Chen Change Loy,2020,211/7940,Xingang Pan
674,01/5855,Chen Change Loy,2020,211/7940,Xingang Pan
675,01/5855,Chen Change Loy,2020,211/7940,Xingang Pan
676,01/5855,Chen Change Loy,2020,64/4136,Yew-Soon Ong
677,01/5855,Chen Change Loy,2020,52/910,Chai Kiat Yeo
678,01/5855,Chen Change Loy,2020,64/4136,Yew-Soon Ong
679,01/5855,Chen Change Loy,2020,211/7940,Xingang Pan
680,01/5855,Chen Change Loy,2019,211/7940,Xingang Pan
681,01/5855,Chen Change Loy,2019,211/7940,Xingang Pan
682,01/5855,Chen Change Loy,2017,46/3391,Dacheng Tao
683,05/2952,Liang-Tien Chia,2021,95/3115,Deepu Rajan
684,05/2952,Liang-Tien Chia,2017,q/HiokChaiQuek,Hiok Chai Quek
685,05/2952,Liang-Tien Chia,2013,95/3115,Deepu Rajan
686,05/2952,Liang-Tien Chia,2013,95/3115,Deepu Rajan
687,05/2952,Liang-Tien Chia,2012,38/3641,Ah-Hwee Tan
688,05/2952,Liang-Tien Chia,2012,14/3737,Weisi Lin
689,05/2952,Liang-Tien Chia,2012,14/3737,Weisi Lin
690,05/2952,Liang-Tien Chia,2012,95/3115,Deepu Rajan
691,05/2952,Liang-Tien Chia,2012,95/3115,Deepu Rajan
692,05/2952,Liang-Tien Chia,2012,38/3641,Ah-Hwee Tan
693,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
694,05/2952,Liang-Tien Chia,2010,38/3641,Ah-Hwee Tan
695,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
696,05/2952,Liang-Tien Chia,2010,29/3808,Tat-Jen Cham
697,05/2952,Liang-Tien Chia,2010,38/3641,Ah-Hwee Tan
698,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
699,05/2952,Liang-Tien Chia,2010,95/3115,Deepu Rajan
700,05/2952,Liang-Tien Chia,2010,14/3737,Weisi Lin
701,05/2952,Liang-Tien Chia,2009,95/3115,Deepu Rajan
702,05/2952,Liang-Tien Chia,2009,95/3115,Deepu Rajan
703,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
704,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
705,05/2952,Liang-Tien Chia,2009,38/3641,Ah-Hwee Tan
706,05/2952,Liang-Tien Chia,2009,83/6096,Jianfei Cai 0001
707,05/2952,Liang-Tien Chia,2008,95/3115,Deepu Rajan
708,05/2952,Liang-Tien Chia,2008,80/2106,Syin Chan
709,05/2952,Liang-Tien Chia,2008,38/3641,Ah-Hwee Tan
710,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
711,05/2952,Liang-Tien Chia,2007,95/3115,Deepu Rajan
712,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
713,05/2952,Liang-Tien Chia,2007,52/910,Chai Kiat Yeo
714,05/2952,Liang-Tien Chia,2007,29/3808,Tat-Jen Cham
715,05/2952,Liang-Tien Chia,2007,80/2106,Syin Chan
716,05/2952,Liang-Tien Chia,2007,95/3115,Deepu Rajan
717,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
718,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
719,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
720,05/2952,Liang-Tien Chia,2006,83/6096,Jianfei Cai 0001
721,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
722,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
723,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
724,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
725,05/2952,Liang-Tien Chia,2006,83/6096,Jianfei Cai 0001
726,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
727,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
728,05/2952,Liang-Tien Chia,2006,l/BuSungLee,Bu-Sung Lee
729,05/2952,Liang-Tien Chia,2006,95/3115,Deepu Rajan
730,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
731,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
732,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
733,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
734,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
735,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
736,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
737,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
738,05/2952,Liang-Tien Chia,2005,80/2106,Syin Chan
739,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
740,05/2952,Liang-Tien Chia,2005,95/3115,Deepu Rajan
741,05/2952,Liang-Tien Chia,2005,l/BuSungLee,Bu-Sung Lee
742,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
743,05/2952,Liang-Tien Chia,2004,80/2106,Syin Chan
744,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
745,05/2952,Liang-Tien Chia,2004,l/BuSungLee,Bu-Sung Lee
746,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
747,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
748,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
749,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
750,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
751,05/2952,Liang-Tien Chia,2004,80/2106,Syin Chan
752,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
753,05/2952,Liang-Tien Chia,2004,95/3115,Deepu Rajan
